SI,Emoji Unicode,Emoji Name,Emoji Character
4474,U+1F9D6-U+200D-U+2640-U+FE0F,:woman_in_steamy_room:,🧖‍♀️
4475,U+1F9D6-U+200D-U+2640,:woman_in_steamy_room:,🧖‍♀
4476,U+1F9D6-U+1F3FF-U+200D-U+2640-U+FE0F,:woman_in_steamy_room_dark_skin_tone:,🧖🏿‍♀️
4477,U+1F9D6-U+1F3FF-U+200D-U+2640,:woman_in_steamy_room_dark_skin_tone:,🧖🏿‍♀
4478,U+1F9D6-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_in_steamy_room_light_skin_tone:,🧖🏻‍♀️
4479,U+1F9D6-U+1F3FB-U+200D-U+2640,:woman_in_steamy_room_light_skin_tone:,🧖🏻‍♀
4480,U+1F9D6-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_in_steamy_room_medium-dark_skin_tone:,🧖🏾‍♀️
4481,U+1F9D6-U+1F3FE-U+200D-U+2640,:woman_in_steamy_room_medium-dark_skin_tone:,🧖🏾‍♀
4482,U+1F9D6-U+1F3FC-U+200D-U+2640-U+FE0F,:woman_in_steamy_room_medium-light_skin_tone:,🧖🏼‍♀️
4483,U+1F9D6-U+1F3FC-U+200D-U+2640,:woman_in_steamy_room_medium-light_skin_tone:,🧖🏼‍♀
4484,U+1F9D6-U+1F3FD-U+200D-U+2640-U+FE0F,:woman_in_steamy_room_medium_skin_tone:,🧖🏽‍♀️
4485,U+1F9D6-U+1F3FD-U+200D-U+2640,:woman_in_steamy_room_medium_skin_tone:,🧖🏽‍♀
4486,U+1F935-U+200D-U+2640-U+FE0F,:woman_in_tuxedo:,🤵‍♀️
4487,U+1F935-U+200D-U+2640,:woman_in_tuxedo:,🤵‍♀
4488,U+1F935-U+1F3FF-U+200D-U+2640-U+FE0F,:woman_in_tuxedo_dark_skin_tone:,🤵🏿‍♀️
4489,U+1F935-U+1F3FF-U+200D-U+2640,:woman_in_tuxedo_dark_skin_tone:,🤵🏿‍♀
4490,U+1F935-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_in_tuxedo_light_skin_tone:,🤵🏻‍♀️
4491,U+1F935-U+1F3FB-U+200D-U+2640,:woman_in_tuxedo_light_skin_tone:,🤵🏻‍♀
4492,U+1F935-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_in_tuxedo_medium-dark_skin_tone:,🤵🏾‍♀️
4493,U+1F935-U+1F3FE-U+200D-U+2640,:woman_in_tuxedo_medium-dark_skin_tone:,🤵🏾‍♀
4494,U+1F935-U+1F3FC-U+200D-U+2640-U+FE0F,:woman_in_tuxedo_medium-light_skin_tone:,🤵🏼‍♀️
4495,U+1F935-U+1F3FC-U+200D-U+2640,:woman_in_tuxedo_medium-light_skin_tone:,🤵🏼‍♀
4496,U+1F935-U+1F3FD-U+200D-U+2640-U+FE0F,:woman_in_tuxedo_medium_skin_tone:,🤵🏽‍♀️
4497,U+1F935-U+1F3FD-U+200D-U+2640,:woman_in_tuxedo_medium_skin_tone:,🤵🏽‍♀
4498,U+1F469-U+200D-U+2696-U+FE0F,:woman_judge:,👩‍⚖️
4499,U+1F469-U+200D-U+2696,:woman_judge:,👩‍⚖
4500,U+1F469-U+1F3FF-U+200D-U+2696-U+FE0F,:woman_judge_dark_skin_tone:,👩🏿‍⚖️
4501,U+1F469-U+1F3FF-U+200D-U+2696,:woman_judge_dark_skin_tone:,👩🏿‍⚖
4502,U+1F469-U+1F3FB-U+200D-U+2696-U+FE0F,:woman_judge_light_skin_tone:,👩🏻‍⚖️
4503,U+1F469-U+1F3FB-U+200D-U+2696,:woman_judge_light_skin_tone:,👩🏻‍⚖
4504,U+1F469-U+1F3FE-U+200D-U+2696-U+FE0F,:woman_judge_medium-dark_skin_tone:,👩🏾‍⚖️
4505,U+1F469-U+1F3FE-U+200D-U+2696,:woman_judge_medium-dark_skin_tone:,👩🏾‍⚖
4506,U+1F469-U+1F3FC-U+200D-U+2696-U+FE0F,:woman_judge_medium-light_skin_tone:,👩🏼‍⚖️
4507,U+1F469-U+1F3FC-U+200D-U+2696,:woman_judge_medium-light_skin_tone:,👩🏼‍⚖
4508,U+1F469-U+1F3FD-U+200D-U+2696-U+FE0F,:woman_judge_medium_skin_tone:,👩🏽‍⚖️
4509,U+1F469-U+1F3FD-U+200D-U+2696,:woman_judge_medium_skin_tone:,👩🏽‍⚖
4510,U+1F939-U+200D-U+2640-U+FE0F,:woman_juggling:,🤹‍♀️
4511,U+1F939-U+200D-U+2640,:woman_juggling:,🤹‍♀
4512,U+1F939-U+1F3FF-U+200D-U+2640-U+FE0F,:woman_juggling_dark_skin_tone:,🤹🏿‍♀️
4513,U+1F939-U+1F3FF-U+200D-U+2640,:woman_juggling_dark_skin_tone:,🤹🏿‍♀
4514,U+1F939-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_juggling_light_skin_tone:,🤹🏻‍♀️
4515,U+1F939-U+1F3FB-U+200D-U+2640,:woman_juggling_light_skin_tone:,🤹🏻‍♀
4516,U+1F939-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_juggling_medium-dark_skin_tone:,🤹🏾‍♀️
4517,U+1F939-U+1F3FE-U+200D-U+2640,:woman_juggling_medium-dark_skin_tone:,🤹🏾‍♀
4518,U+1F939-U+1F3FC-U+200D-U+2640-U+FE0F,:woman_juggling_medium-light_skin_tone:,🤹🏼‍♀️
4519,U+1F939-U+1F3FC-U+200D-U+2640,:woman_juggling_medium-light_skin_tone:,🤹🏼‍♀
4520,U+1F939-U+1F3FD-U+200D-U+2640-U+FE0F,:woman_juggling_medium_skin_tone:,🤹🏽‍♀️
4521,U+1F939-U+1F3FD-U+200D-U+2640,:woman_juggling_medium_skin_tone:,🤹🏽‍♀
4522,U+1F9CE-U+200D-U+2640-U+FE0F,:woman_kneeling:,🧎‍♀️
4523,U+1F9CE-U+200D-U+2640,:woman_kneeling:,🧎‍♀
4524,U+1F9CE-U+1F3FF-U+200D-U+2640-U+FE0F,:woman_kneeling_dark_skin_tone:,🧎🏿‍♀️
4525,U+1F9CE-U+1F3FF-U+200D-U+2640,:woman_kneeling_dark_skin_tone:,🧎🏿‍♀
4526,U+1F9CE-U+200D-U+2640-U+FE0F-U+200D-U+27A1-U+FE0F,:woman_kneeling_facing_right:,🧎‍♀️‍➡️
4527,U+1F9CE-U+200D-U+2640-U+200D-U+27A1-U+FE0F,:woman_kneeling_facing_right:,🧎‍♀‍➡️
4528,U+1F9CE-U+200D-U+2640-U+FE0F-U+200D-U+27A1,:woman_kneeling_facing_right:,🧎‍♀️‍➡
4529,U+1F9CE-U+200D-U+2640-U+200D-U+27A1,:woman_kneeling_facing_right:,🧎‍♀‍➡
4530,U+1F9CE-U+1F3FF-U+200D-U+2640-U+FE0F-U+200D-U+27A1-U+FE0F,:woman_kneeling_facing_right_dark_skin_tone:,🧎🏿‍♀️‍➡️
4531,U+1F9CE-U+1F3FF-U+200D-U+2640-U+200D-U+27A1-U+FE0F,:woman_kneeling_facing_right_dark_skin_tone:,🧎🏿‍♀‍➡️
4532,U+1F9CE-U+1F3FF-U+200D-U+2640-U+FE0F-U+200D-U+27A1,:woman_kneeling_facing_right_dark_skin_tone:,🧎🏿‍♀️‍➡
4533,U+1F9CE-U+1F3FF-U+200D-U+2640-U+200D-U+27A1,:woman_kneeling_facing_right_dark_skin_tone:,🧎🏿‍♀‍➡
4534,U+1F9CE-U+1F3FB-U+200D-U+2640-U+FE0F-U+200D-U+27A1-U+FE0F,:woman_kneeling_facing_right_light_skin_tone:,🧎🏻‍♀️‍➡️
4535,U+1F9CE-U+1F3FB-U+200D-U+2640-U+200D-U+27A1-U+FE0F,:woman_kneeling_facing_right_light_skin_tone:,🧎🏻‍♀‍➡️
4536,U+1F9CE-U+1F3FB-U+200D-U+2640-U+FE0F-U+200D-U+27A1,:woman_kneeling_facing_right_light_skin_tone:,🧎🏻‍♀️‍➡
4537,U+1F9CE-U+1F3FB-U+200D-U+2640-U+200D-U+27A1,:woman_kneeling_facing_right_light_skin_tone:,🧎🏻‍♀‍➡
4538,U+1F9CE-U+1F3FE-U+200D-U+2640-U+FE0F-U+200D-U+27A1-U+FE0F,:woman_kneeling_facing_right_medium-dark_skin_tone:,🧎🏾‍♀️‍➡️
4539,U+1F9CE-U+1F3FE-U+200D-U+2640-U+200D-U+27A1-U+FE0F,:woman_kneeling_facing_right_medium-dark_skin_tone:,🧎🏾‍♀‍➡️
4540,U+1F9CE-U+1F3FE-U+200D-U+2640-U+FE0F-U+200D-U+27A1,:woman_kneeling_facing_right_medium-dark_skin_tone:,🧎🏾‍♀️‍➡
4541,U+1F9CE-U+1F3FE-U+200D-U+2640-U+200D-U+27A1,:woman_kneeling_facing_right_medium-dark_skin_tone:,🧎🏾‍♀‍➡
4542,U+1F9CE-U+1F3FC-U+200D-U+2640-U+FE0F-U+200D-U+27A1-U+FE0F,:woman_kneeling_facing_right_medium-light_skin_tone:,🧎🏼‍♀️‍➡️
4543,U+1F9CE-U+1F3FC-U+200D-U+2640-U+200D-U+27A1-U+FE0F,:woman_kneeling_facing_right_medium-light_skin_tone:,🧎🏼‍♀‍➡️
4544,U+1F9CE-U+1F3FC-U+200D-U+2640-U+FE0F-U+200D-U+27A1,:woman_kneeling_facing_right_medium-light_skin_tone:,🧎🏼‍♀️‍➡
4545,U+1F9CE-U+1F3FC-U+200D-U+2640-U+200D-U+27A1,:woman_kneeling_facing_right_medium-light_skin_tone:,🧎🏼‍♀‍➡
4546,U+1F9CE-U+1F3FD-U+200D-U+2640-U+FE0F-U+200D-U+27A1-U+FE0F,:woman_kneeling_facing_right_medium_skin_tone:,🧎🏽‍♀️‍➡️
4547,U+1F9CE-U+1F3FD-U+200D-U+2640-U+200D-U+27A1-U+FE0F,:woman_kneeling_facing_right_medium_skin_tone:,🧎🏽‍♀‍➡️
4548,U+1F9CE-U+1F3FD-U+200D-U+2640-U+FE0F-U+200D-U+27A1,:woman_kneeling_facing_right_medium_skin_tone:,🧎🏽‍♀️‍➡
4549,U+1F9CE-U+1F3FD-U+200D-U+2640-U+200D-U+27A1,:woman_kneeling_facing_right_medium_skin_tone:,🧎🏽‍♀‍➡
4550,U+1F9CE-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_kneeling_light_skin_tone:,🧎🏻‍♀️
4551,U+1F9CE-U+1F3FB-U+200D-U+2640,:woman_kneeling_light_skin_tone:,🧎🏻‍♀
4552,U+1F9CE-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_kneeling_medium-dark_skin_tone:,🧎🏾‍♀️
4553,U+1F9CE-U+1F3FE-U+200D-U+2640,:woman_kneeling_medium-dark_skin_tone:,🧎🏾‍♀
4554,U+1F9CE-U+1F3FC-U+200D-U+2640-U+FE0F,:woman_kneeling_medium-light_skin_tone:,🧎🏼‍♀️
4555,U+1F9CE-U+1F3FC-U+200D-U+2640,:woman_kneeling_medium-light_skin_tone:,🧎🏼‍♀
4556,U+1F9CE-U+1F3FD-U+200D-U+2640-U+FE0F,:woman_kneeling_medium_skin_tone:,🧎🏽‍♀️
4557,U+1F9CE-U+1F3FD-U+200D-U+2640,:woman_kneeling_medium_skin_tone:,🧎🏽‍♀
4558,U+1F3CB-U+FE0F-U+200D-U+2640-U+FE0F,:woman_lifting_weights:,🏋️‍♀️
4559,U+1F3CB-U+200D-U+2640-U+FE0F,:woman_lifting_weights:,🏋‍♀️
4560,U+1F3CB-U+FE0F-U+200D-U+2640,:woman_lifting_weights:,🏋️‍♀
4561,U+1F3CB-U+200D-U+2640,:woman_lifting_weights:,🏋‍♀
4562,U+1F3CB-U+1F3FF-U+200D-U+2640-U+FE0F,:woman_lifting_weights_dark_skin_tone:,🏋🏿‍♀️
4563,U+1F3CB-U+1F3FF-U+200D-U+2640,:woman_lifting_weights_dark_skin_tone:,🏋🏿‍♀
4564,U+1F3CB-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_lifting_weights_light_skin_tone:,🏋🏻‍♀️
4565,U+1F3CB-U+1F3FB-U+200D-U+2640,:woman_lifting_weights_light_skin_tone:,🏋🏻‍♀
4566,U+1F3CB-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_lifting_weights_medium-dark_skin_tone:,🏋🏾‍♀️
4567,U+1F3CB-U+1F3FE-U+200D-U+2640,:woman_lifting_weights_medium-dark_skin_tone:,🏋🏾‍♀
4568,U+1F3CB-U+1F3FC-U+200D-U+2640-U+FE0F,:woman_lifting_weights_medium-light_skin_tone:,🏋🏼‍♀️
4569,U+1F3CB-U+1F3FC-U+200D-U+2640,:woman_lifting_weights_medium-light_skin_tone:,🏋🏼‍♀
4570,U+1F3CB-U+1F3FD-U+200D-U+2640-U+FE0F,:woman_lifting_weights_medium_skin_tone:,🏋🏽‍♀️
4571,U+1F3CB-U+1F3FD-U+200D-U+2640,:woman_lifting_weights_medium_skin_tone:,🏋🏽‍♀
4572,U+1F469-U+1F3FB,:woman_light_skin_tone:,👩🏻
4573,U+1F469-U+1F3FB-U+200D-U+1F9B2,:woman_light_skin_tone_bald:,👩🏻‍🦲
4574,U+1F9D4-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_light_skin_tone_beard:,🧔🏻‍♀️
4575,U+1F9D4-U+1F3FB-U+200D-U+2640,:woman_light_skin_tone_beard:,🧔🏻‍♀
4576,U+1F471-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_light_skin_tone_blond_hair:,👱🏻‍♀️
4577,U+1F471-U+1F3FB-U+200D-U+2640,:woman_light_skin_tone_blond_hair:,👱🏻‍♀
4578,U+1F469-U+1F3FB-U+200D-U+1F9B1,:woman_light_skin_tone_curly_hair:,👩🏻‍🦱
4579,U+1F469-U+1F3FB-U+200D-U+1F9B0,:woman_light_skin_tone_red_hair:,👩🏻‍🦰
4580,U+1F469-U+1F3FB-U+200D-U+1F9B3,:woman_light_skin_tone_white_hair:,👩🏻‍🦳
4581,U+1F9D9-U+200D-U+2640-U+FE0F,:woman_mage:,🧙‍♀️
4582,U+1F9D9-U+200D-U+2640,:woman_mage:,🧙‍♀
4583,U+1F9D9-U+1F3FF-U+200D-U+2640-U+FE0F,:woman_mage_dark_skin_tone:,🧙🏿‍♀️
4584,U+1F9D9-U+1F3FF-U+200D-U+2640,:woman_mage_dark_skin_tone:,🧙🏿‍♀
4585,U+1F9D9-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_mage_light_skin_tone:,🧙🏻‍♀️
4586,U+1F9D9-U+1F3FB-U+200D-U+2640,:woman_mage_light_skin_tone:,🧙🏻‍♀
4587,U+1F9D9-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_mage_medium-dark_skin_tone:,🧙🏾‍♀️
4588,U+1F9D9-U+1F3FE-U+200D-U+2640,:woman_mage_medium-dark_skin_tone:,🧙🏾‍♀
4589,U+1F9D9-U+1F3FC-U+200D-U+2640-U+FE0F,:woman_mage_medium-light_skin_tone:,🧙🏼‍♀️
4590,U+1F9D9-U+1F3FC-U+200D-U+2640,:woman_mage_medium-light_skin_tone:,🧙🏼‍♀
4591,U+1F9D9-U+1F3FD-U+200D-U+2640-U+FE0F,:woman_mage_medium_skin_tone:,🧙🏽‍♀️
4592,U+1F9D9-U+1F3FD-U+200D-U+2640,:woman_mage_medium_skin_tone:,🧙🏽‍♀
4593,U+1F469-U+200D-U+1F527,:woman_mechanic:,👩‍🔧
4594,U+1F469-U+1F3FF-U+200D-U+1F527,:woman_mechanic_dark_skin_tone:,👩🏿‍🔧
4595,U+1F469-U+1F3FB-U+200D-U+1F527,:woman_mechanic_light_skin_tone:,👩🏻‍🔧
4596,U+1F469-U+1F3FE-U+200D-U+1F527,:woman_mechanic_medium-dark_skin_tone:,👩🏾‍🔧
4597,U+1F469-U+1F3FC-U+200D-U+1F527,:woman_mechanic_medium-light_skin_tone:,👩🏼‍🔧
4598,U+1F469-U+1F3FD-U+200D-U+1F527,:woman_mechanic_medium_skin_tone:,👩🏽‍🔧
4599,U+1F469-U+1F3FE,:woman_medium-dark_skin_tone:,👩🏾
4600,U+1F469-U+1F3FE-U+200D-U+1F9B2,:woman_medium-dark_skin_tone_bald:,👩🏾‍🦲
4601,U+1F9D4-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_medium-dark_skin_tone_beard:,🧔🏾‍♀️
4602,U+1F9D4-U+1F3FE-U+200D-U+2640,:woman_medium-dark_skin_tone_beard:,🧔🏾‍♀
4603,U+1F471-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_medium-dark_skin_tone_blond_hair:,👱🏾‍♀️
4604,U+1F471-U+1F3FE-U+200D-U+2640,:woman_medium-dark_skin_tone_blond_hair:,👱🏾‍♀
4605,U+1F469-U+1F3FE-U+200D-U+1F9B1,:woman_medium-dark_skin_tone_curly_hair:,👩🏾‍🦱
4606,U+1F469-U+1F3FE-U+200D-U+1F9B0,:woman_medium-dark_skin_tone_red_hair:,👩🏾‍🦰
4607,U+1F469-U+1F3FE-U+200D-U+1F9B3,:woman_medium-dark_skin_tone_white_hair:,👩🏾‍🦳
4608,U+1F469-U+1F3FC,:woman_medium-light_skin_tone:,👩🏼
4609,U+1F469-U+1F3FC-U+200D-U+1F9B2,:woman_medium-light_skin_tone_bald:,👩🏼‍🦲
4610,U+1F9D4-U+1F3FC-U+200D-U+2640-U+FE0F,:woman_medium-light_skin_tone_beard:,🧔🏼‍♀️
4611,U+1F9D4-U+1F3FC-U+200D-U+2640,:woman_medium-light_skin_tone_beard:,🧔🏼‍♀
4612,U+1F471-U+1F3FC-U+200D-U+2640-U+FE0F,:woman_medium-light_skin_tone_blond_hair:,👱🏼‍♀️
4613,U+1F471-U+1F3FC-U+200D-U+2640,:woman_medium-light_skin_tone_blond_hair:,👱🏼‍♀
4614,U+1F469-U+1F3FC-U+200D-U+1F9B1,:woman_medium-light_skin_tone_curly_hair:,👩🏼‍🦱
4615,U+1F469-U+1F3FC-U+200D-U+1F9B0,:woman_medium-light_skin_tone_red_hair:,👩🏼‍🦰
4616,U+1F469-U+1F3FC-U+200D-U+1F9B3,:woman_medium-light_skin_tone_white_hair:,👩🏼‍🦳
4617,U+1F469-U+1F3FD,:woman_medium_skin_tone:,👩🏽
4618,U+1F469-U+1F3FD-U+200D-U+1F9B2,:woman_medium_skin_tone_bald:,👩🏽‍🦲
4619,U+1F9D4-U+1F3FD-U+200D-U+2640-U+FE0F,:woman_medium_skin_tone_beard:,🧔🏽‍♀️
4620,U+1F9D4-U+1F3FD-U+200D-U+2640,:woman_medium_skin_tone_beard:,🧔🏽‍♀
4621,U+1F471-U+1F3FD-U+200D-U+2640-U+FE0F,:woman_medium_skin_tone_blond_hair:,👱🏽‍♀️
4622,U+1F471-U+1F3FD-U+200D-U+2640,:woman_medium_skin_tone_blond_hair:,👱🏽‍♀
4623,U+1F469-U+1F3FD-U+200D-U+1F9B1,:woman_medium_skin_tone_curly_hair:,👩🏽‍🦱
4624,U+1F469-U+1F3FD-U+200D-U+1F9B0,:woman_medium_skin_tone_red_hair:,👩🏽‍🦰
4625,U+1F469-U+1F3FD-U+200D-U+1F9B3,:woman_medium_skin_tone_white_hair:,👩🏽‍🦳
4626,U+1F6B5-U+200D-U+2640-U+FE0F,:woman_mountain_biking:,🚵‍♀️
4627,U+1F6B5-U+200D-U+2640,:woman_mountain_biking:,🚵‍♀
4628,U+1F6B5-U+1F3FF-U+200D-U+2640-U+FE0F,:woman_mountain_biking_dark_skin_tone:,🚵🏿‍♀️
4629,U+1F6B5-U+1F3FF-U+200D-U+2640,:woman_mountain_biking_dark_skin_tone:,🚵🏿‍♀
4630,U+1F6B5-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_mountain_biking_light_skin_tone:,🚵🏻‍♀️
4631,U+1F6B5-U+1F3FB-U+200D-U+2640,:woman_mountain_biking_light_skin_tone:,🚵🏻‍♀
4632,U+1F6B5-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_mountain_biking_medium-dark_skin_tone:,🚵🏾‍♀️
4633,U+1F6B5-U+1F3FE-U+200D-U+2640,:woman_mountain_biking_medium-dark_skin_tone:,🚵🏾‍♀
4634,U+1F6B5-U+1F3FC-U+200D-U+2640-U+FE0F,:woman_mountain_biking_medium-light_skin_tone:,🚵🏼‍♀️
4635,U+1F6B5-U+1F3FC-U+200D-U+2640,:woman_mountain_biking_medium-light_skin_tone:,🚵🏼‍♀
4636,U+1F6B5-U+1F3FD-U+200D-U+2640-U+FE0F,:woman_mountain_biking_medium_skin_tone:,🚵🏽‍♀️
4637,U+1F6B5-U+1F3FD-U+200D-U+2640,:woman_mountain_biking_medium_skin_tone:,🚵🏽‍♀
4638,U+1F469-U+200D-U+1F4BC,:woman_office_worker:,👩‍💼
4639,U+1F469-U+1F3FF-U+200D-U+1F4BC,:woman_office_worker_dark_skin_tone:,👩🏿‍💼
4640,U+1F469-U+1F3FB-U+200D-U+1F4BC,:woman_office_worker_light_skin_tone:,👩🏻‍💼
4641,U+1F469-U+1F3FE-U+200D-U+1F4BC,:woman_office_worker_medium-dark_skin_tone:,👩🏾‍💼
4642,U+1F469-U+1F3FC-U+200D-U+1F4BC,:woman_office_worker_medium-light_skin_tone:,👩🏼‍💼
4643,U+1F469-U+1F3FD-U+200D-U+1F4BC,:woman_office_worker_medium_skin_tone:,👩🏽‍💼
4644,U+1F469-U+200D-U+2708-U+FE0F,:woman_pilot:,👩‍✈️
4645,U+1F469-U+200D-U+2708,:woman_pilot:,👩‍✈
4646,U+1F469-U+1F3FF-U+200D-U+2708-U+FE0F,:woman_pilot_dark_skin_tone:,👩🏿‍✈️
4647,U+1F469-U+1F3FF-U+200D-U+2708,:woman_pilot_dark_skin_tone:,👩🏿‍✈
4648,U+1F469-U+1F3FB-U+200D-U+2708-U+FE0F,:woman_pilot_light_skin_tone:,👩🏻‍✈️
4649,U+1F469-U+1F3FB-U+200D-U+2708,:woman_pilot_light_skin_tone:,👩🏻‍✈
4650,U+1F469-U+1F3FE-U+200D-U+2708-U+FE0F,:woman_pilot_medium-dark_skin_tone:,👩🏾‍✈️
4651,U+1F469-U+1F3FE-U+200D-U+2708,:woman_pilot_medium-dark_skin_tone:,👩🏾‍✈
4652,U+1F469-U+1F3FC-U+200D-U+2708-U+FE0F,:woman_pilot_medium-light_skin_tone:,👩🏼‍✈️
4653,U+1F469-U+1F3FC-U+200D-U+2708,:woman_pilot_medium-light_skin_tone:,👩🏼‍✈
4654,U+1F469-U+1F3FD-U+200D-U+2708-U+FE0F,:woman_pilot_medium_skin_tone:,👩🏽‍✈️
4655,U+1F469-U+1F3FD-U+200D-U+2708,:woman_pilot_medium_skin_tone:,👩🏽‍✈
4656,U+1F93E-U+200D-U+2640-U+FE0F,:woman_playing_handball:,🤾‍♀️
4657,U+1F93E-U+200D-U+2640,:woman_playing_handball:,🤾‍♀
4658,U+1F93E-U+1F3FF-U+200D-U+2640-U+FE0F,:woman_playing_handball_dark_skin_tone:,🤾🏿‍♀️
4659,U+1F93E-U+1F3FF-U+200D-U+2640,:woman_playing_handball_dark_skin_tone:,🤾🏿‍♀
4660,U+1F93E-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_playing_handball_light_skin_tone:,🤾🏻‍♀️
4661,U+1F93E-U+1F3FB-U+200D-U+2640,:woman_playing_handball_light_skin_tone:,🤾🏻‍♀
4662,U+1F93E-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_playing_handball_medium-dark_skin_tone:,🤾🏾‍♀️
4663,U+1F93E-U+1F3FE-U+200D-U+2640,:woman_playing_handball_medium-dark_skin_tone:,🤾🏾‍♀
4664,U+1F93E-U+1F3FC-U+200D-U+2640-U+FE0F,:woman_playing_handball_medium-light_skin_tone:,🤾🏼‍♀️
4665,U+1F93E-U+1F3FC-U+200D-U+2640,:woman_playing_handball_medium-light_skin_tone:,🤾🏼‍♀
4666,U+1F93E-U+1F3FD-U+200D-U+2640-U+FE0F,:woman_playing_handball_medium_skin_tone:,🤾🏽‍♀️
4667,U+1F93E-U+1F3FD-U+200D-U+2640,:woman_playing_handball_medium_skin_tone:,🤾🏽‍♀
4668,U+1F93D-U+200D-U+2640-U+FE0F,:woman_playing_water_polo:,🤽‍♀️
4669,U+1F93D-U+200D-U+2640,:woman_playing_water_polo:,🤽‍♀
4670,U+1F93D-U+1F3FF-U+200D-U+2640-U+FE0F,:woman_playing_water_polo_dark_skin_tone:,🤽🏿‍♀️
4671,U+1F93D-U+1F3FF-U+200D-U+2640,:woman_playing_water_polo_dark_skin_tone:,🤽🏿‍♀
4672,U+1F93D-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_playing_water_polo_light_skin_tone:,🤽🏻‍♀️
4673,U+1F93D-U+1F3FB-U+200D-U+2640,:woman_playing_water_polo_light_skin_tone:,🤽🏻‍♀
4674,U+1F93D-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_playing_water_polo_medium-dark_skin_tone:,🤽🏾‍♀️
4675,U+1F93D-U+1F3FE-U+200D-U+2640,:woman_playing_water_polo_medium-dark_skin_tone:,🤽🏾‍♀
4676,U+1F93D-U+1F3FC-U+200D-U+2640-U+FE0F,:woman_playing_water_polo_medium-light_skin_tone:,🤽🏼‍♀️
4677,U+1F93D-U+1F3FC-U+200D-U+2640,:woman_playing_water_polo_medium-light_skin_tone:,🤽🏼‍♀
4678,U+1F93D-U+1F3FD-U+200D-U+2640-U+FE0F,:woman_playing_water_polo_medium_skin_tone:,🤽🏽‍♀️
4679,U+1F93D-U+1F3FD-U+200D-U+2640,:woman_playing_water_polo_medium_skin_tone:,🤽🏽‍♀
4680,U+1F46E-U+200D-U+2640-U+FE0F,:woman_police_officer:,👮‍♀️
4681,U+1F46E-U+200D-U+2640,:woman_police_officer:,👮‍♀
4682,U+1F46E-U+1F3FF-U+200D-U+2640-U+FE0F,:woman_police_officer_dark_skin_tone:,👮🏿‍♀️
4683,U+1F46E-U+1F3FF-U+200D-U+2640,:woman_police_officer_dark_skin_tone:,👮🏿‍♀
4684,U+1F46E-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_police_officer_light_skin_tone:,👮🏻‍♀️
4685,U+1F46E-U+1F3FB-U+200D-U+2640,:woman_police_officer_light_skin_tone:,👮🏻‍♀
4686,U+1F46E-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_police_officer_medium-dark_skin_tone:,👮🏾‍♀️
4687,U+1F46E-U+1F3FE-U+200D-U+2640,:woman_police_officer_medium-dark_skin_tone:,👮🏾‍♀
4688,U+1F46E-U+1F3FC-U+200D-U+2640-U+FE0F,:woman_police_officer_medium-light_skin_tone:,👮🏼‍♀️
4689,U+1F46E-U+1F3FC-U+200D-U+2640,:woman_police_officer_medium-light_skin_tone:,👮🏼‍♀
4690,U+1F46E-U+1F3FD-U+200D-U+2640-U+FE0F,:woman_police_officer_medium_skin_tone:,👮🏽‍♀️
4691,U+1F46E-U+1F3FD-U+200D-U+2640,:woman_police_officer_medium_skin_tone:,👮🏽‍♀
4692,U+1F64E-U+200D-U+2640-U+FE0F,:woman_pouting:,🙎‍♀️
4693,U+1F64E-U+200D-U+2640,:woman_pouting:,🙎‍♀
4694,U+1F64E-U+1F3FF-U+200D-U+2640-U+FE0F,:woman_pouting_dark_skin_tone:,🙎🏿‍♀️
4695,U+1F64E-U+1F3FF-U+200D-U+2640,:woman_pouting_dark_skin_tone:,🙎🏿‍♀
4696,U+1F64E-U+1F3FB-U+200D-U+2640-U+FE0F,:woman_pouting_light_skin_tone:,🙎🏻‍♀️
4697,U+1F64E-U+1F3FB-U+200D-U+2640,:woman_pouting_light_skin_tone:,🙎🏻‍♀
4698,U+1F64E-U+1F3FE-U+200D-U+2640-U+FE0F,:woman_pouting_medium-dark_skin_tone:,🙎🏾‍♀️
